ImageURN, TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.29,0.1418,0.486,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.282,0.1995,0.598,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.356,0.2558,0.589,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.357,0.3083,0.559,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.354,0.3646,0.554,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.348,0.4231,0.56,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.34,0.4816,0.562,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.276,0.5521,0.624,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.34,0.6144,0.572,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.33,0.6714,0.564,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.328,0.7232,0.6,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_406@0.328,0.7877,0.296,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.092,0.0668,0.565,0.0503", Page 407
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.076,0.1178,0.612,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.122,0.1778,0.575,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.132,0.2386,0.553,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.137,0.2941,0.567,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.136,0.3473,0.325,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.088,0.4104,0.672,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.132,0.4779,0.585,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.132,0.5349,0.604,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.136,0.5964,0.588,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.133,0.6534,0.581,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.113,0.7239,0.643,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_407@0.089,0.7772,0.643,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.362,0.0555,0.566,0.0735", Page 408
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.35,0.12,0.57,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.348,0.177,0.576,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.356,0.2356,0.584,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.318,0.3001,0.554,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.354,0.3518,0.594,0.0803",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.356,0.4216,0.568,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.348,0.4824,0.38,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.301,0.5431,0.575,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.352,0.6054,0.556,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.356,0.6602,0.548,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.35,0.7262,0.538,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_408@0.284,0.7877,0.64,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.132,0.0615,0.438,0.0585", Page 409
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.074,0.108,0.608,0.0825",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.132,0.1628,0.644,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.116,0.2371,0.262,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.065,0.2941,0.629,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.136,0.3466,0.572,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.13,0.4051,0.558,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.125,0.4726,0.537,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.085,0.5446,0.624,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.133,0.6002,0.535,0.057", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.128,0.6692,0.276,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.078,0.7224,0.622,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_409@0.132,0.7817,0.592,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.348,0.0428,0.605,0.0848", Page 410
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.36,0.1125,0.364,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.322,0.165,0.582,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.27,0.2251,0.675,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.356,0.2911,0.568,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.368,0.3533,0.556,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.362,0.4066,0.61,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.364,0.4711,0.576,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.352,0.5311,0.552,0.084",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.348,0.5971,0.276,0.0795",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.308,0.6722,0.608,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.26,0.7284,0.665,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_410@0.344,0.7862,0.58,0.066",
