imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.124,0.3601,0.557,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.128,0.4156,0.52,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.201,0.4989,0.435,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.083,0.5499,0.601,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.085,0.5214,0.124,0.0998", big letter E
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.07,0.6204,0.617,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.07,0.6827,0.585,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.159,0.7442,0.614,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.086,0.7922,0.594,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_305@0.083,0.7667,0.073,0.099", big letter I
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.29,0.066,0.577,0.0705", page 306
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.354,0.1403,0.566,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.307,0.1733,0.606,0.0893",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.283,0.2596,0.606,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.297,0.3083,0.522,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.275,0.3601,0.589,0.0795",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.278,0.4381,0.596,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.349,0.4996,0.521,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.288,0.5416,0.591,0.1035",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.257,0.6384,0.567,0.0458",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.344,0.6872,0.527,0.0458",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.287,0.7134,0.527,0.096",
"urn:cite:ecod:einsiedeln121img.sbe_0121_306@0.263,0.7914,0.641,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.114,0.0668,0.69,0.0675", "page 307"
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.104,0.1215,0.613,0.081",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.104,0.1898,0.674,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.05,0.2438,0.674,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.104,0.3023,0.606,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.114,0.3586,0.606,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.044,0.4366,0.606,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.046,0.4959,0.629,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.109,0.5566,0.553,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.108,0.6129,0.553,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.121,0.6699,0.553,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.105,0.7314,0.353,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_307@0.099,0.7982,0.536,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.25,0.0555,0.685,0.084", page 308
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.233,0.0428,0.289,0.1785", giant letter D
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.509,0.135,0.406,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.357,0.1965,0.566,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.351,0.2498,0.547,0.0615",
