ImageURN, TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_092@0.3403,0.4959,0.5155,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_092@0.3393,0.5536,0.5155,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_092@0.3534,0.6069,0.5155,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_092@0.2823,0.6722,0.6146,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_092@0.3463,0.7322,0.5255,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_092@0.3343,0.7914,0.5425,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.0811,0.072,0.6066,0.0705", "page 93"
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.1051,0.1328,0.5726,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.0931,0.1898,0.1311,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.2773,0.2176,0.3213,0.0465",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.0641,0.2431,0.2402,0.1433", "The Letter M"
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.2993,0.2506,0.3423,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.2773,0.3076,0.3403,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.1011,0.3788,0.5415,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.1041,0.4336,0.5666,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.1071,0.4944,0.5666,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.0981,0.5536,0.5245,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.1031,0.6107,0.3073,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.039,0.6707,0.6617,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.036,0.7284,0.6206,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_093@0.0831,0.7877,0.5495,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3574,0.0743,0.5606,0.0608", "page 94"
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3724,0.1343,0.5606,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.2853,0.1853,0.5566,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3604,0.2468,0.5105,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3664,0.3053,0.5235,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3634,0.3683,0.6036,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.2813,0.4351,0.6857,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3694,0.4914,0.5986,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3714,0.5506,0.5155,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3654,0.6099,0.5205,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3654,0.6632,0.3213,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3043,0.7187,0.5756,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_094@0.3704,0.7824,0.4995,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0781,0.0713,0.5065,0.0698", "page 95"
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0791,0.1245,0.6156,0.0773",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.028,0.1958,0.5445,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0701,0.2491,0.5395,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0851,0.3038,0.5766,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0761,0.3503,0.6186,0.0893",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0811,0.4329,0.6657,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.02,0.5019,0.6346,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0911,0.5559,0.5926,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0921,0.6152,0.4925,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.022,0.6557,0.2142,0.1358", "The letter D"
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.2262,0.6669,0.4174,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.2072,0.7314,0.4204,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_095@0.0881,0.7952,0.5405,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3594,0.0908,0.5285,0.0503", "page 96"
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3614,0.1358,0.5405,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3544,0.2018,0.5445,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3644,0.2468,0.5355,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3604,0.3076,0.3483,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.2633,0.3638,0.6997,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.2723,0.4299,0.6977,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3614,0.4959,0.5836,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3564,0.5514,0.3714,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.2963,0.6062,0.6006,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3624,0.6572,0.6006,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.3664,0.7067,0.6006,0.0945",
"urn:cite:ecod:einsiedeln121img.sbe_0121_096@0.2813,0.7937,0.4394,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.04,0.0758,0.6697,0.066", "page 97"
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.1011,0.1388,0.5455,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.0971,0.1935,0.3363,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.2042,0.2603,0.2723,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.013,0.2551,0.2723,0.1868", "The letter A"
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.2442,0.3083,0.3463,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.2663,0.3728,0.3814,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.1041,0.4374,0.5566,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.0961,0.4854,0.7377,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.041,0.5544,0.6406,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.1041,0.6114,0.6857,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.024,0.6707,0.6146,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.1051,0.7292,0.5866,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_097@0.1131,0.7907,0.7127,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.2813,0.0683,0.6226,0.0698", "page 98"
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3644,0.1305,0.5846,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3654,0.1883,0.3764,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.2903,0.2438,0.6607,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3584,0.3076,0.5536,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3604,0.3653,0.5536,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3614,0.4276,0.5636,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.2843,0.4861,0.6276,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3614,0.5454,0.5846,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3604,0.6017,0.5996,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.2823,0.6617,0.6877,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3624,0.7217,0.5425,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_098@0.3584,0.7839,0.4785,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.2272,0.0743,0.4224,0.063", "page 99"
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.2102,0.1478,0.3754,0.048",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.027,0.045,0.1471,0.5386", "The letter I"
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1582,0.1815,0.5896,0.096",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1612,0.2513,0.4505,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1632,0.3188,0.4525,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1602,0.3631,0.4945,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1732,0.4336,0.4314,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1552,0.4974,0.5185,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1491,0.5664,0.4605,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.0691,0.6144,0.7668,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1441,0.6827,0.5065,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.1431,0.7412,0.5936,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_099@0.0691,0.7824,0.7257,0.0818",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3564,0.0458,0.5966,0.0833", "page 100"
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3634,0.1305,0.5746,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.2863,0.1935,0.6226,0.0833",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3554,0.2491,0.5275,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3554,0.3031,0.4224,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.2843,0.3698,0.6587,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3544,0.4261,0.5706,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3564,0.4944,0.4084,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.2903,0.5499,0.6176,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3504,0.6182,0.5165,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3483,0.6774,0.3033,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.2783,0.7239,0.6426,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_100@0.3423,0.7914,0.4675,0.0675",
