ImageURN, TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.3057,0.3481,0.6583,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.3267,0.4231,0.5574,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.2607,0.4756,0.5594,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.3037,0.5424,0.6394,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.3487,0.6032,0.5405,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.3197,0.6722,0.5854,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.2557,0.7247,0.5914,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_352@0.3037,0.7787,0.5934,0.0825",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1189,0.0398,0.7413,0.0848", Page 353
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1339,0.1178,0.4356,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.0879,0.1673,0.5295,0.0833",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1119,0.2303,0.5694,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1149,0.2941,0.5694,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1239,0.3443,0.6234,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.0759,0.4089,0.5694,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1059,0.4681,0.7463,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.6234,0.4479,0.2268,0.0705", neumes for previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1329,0.5401,0.6943,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.0759,0.5971,0.4565,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1059,0.6459,0.6883,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.1219,0.7187,0.4855,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_353@0.0639,0.7652,0.6154,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_354@0.3097,0.0383,0.6763,0.0893",Page 354
"urn:cite:ecod:einsiedeln121img.sbe_0121_354@0.3007,0.1298,0.2957,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_354@0.2987,0.1935,0.6244,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_354@0.3526,0.2543,0.2597,0.0458",
"urn:cite:ecod:einsiedeln121img.sbe_0121_354@0.3247,0.3151,0.2677,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.042,0.0405,0.5664,0.0953", Page 355
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1079,0.111,0.5794,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1329,0.1763,0.6513,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.0609,0.2311,0.5055,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1069,0.2888,0.5964,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1249,0.3488,0.6394,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.0689,0.4081,0.3686,0.0855",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1069,0.4681,0.6543,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.0959,0.5371,0.5005,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1079,0.6084,0.5475,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.1359,0.6639,0.6733,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.6783,0.5626,0.1628,0.1463", neumes for previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.0669,0.7314,0.2577,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_355@0.0969,0.7967,0.5714,0.0428",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3516,0.0818,0.6014,0.0443",Page 356
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3087,0.1313,0.5065,0.0488",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.2837,0.1755,0.6853,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.1758,0.2273,0.7592,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3467,0.2978,0.5714,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3477,0.3593,0.5015,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.2817,0.4119,0.6264,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3277,0.4764,0.5734,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3357,0.5446,0.5594,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3307,0.6047,0.5694,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.2947,0.6722,0.5095,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.2897,0.7224,0.6384,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.8172,0.6812,0.1469,0.0998", neumes for previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_356@0.3137,0.7847,0.6304,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1059,0.0495,0.6853,0.072", Page 357
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.0879,0.1118,0.6284,0.0765",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.0719,0.1838,0.3966,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.037,0.2341,0.6553,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.0899,0.2918,0.5734,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1219,0.3496,0.6503,0.0653", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.5934,0.3263,0.1958,0.0653", neumes for previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1059,0.4111,0.4985,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.0699,0.4584,0.5724,0.0983", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1089,0.5469,0.5534,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1229,0.6024,0.5694,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.6553,0.5754,0.1838,0.06", neumes for previous line
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1289,0.6512,0.6613,0.081", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.0709,0.7187,0.4885,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_357@0.1009,0.7847,0.6623,0.0623", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3566,0.0435,0.5824,0.078",Page 358
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3736,0.1215,0.3397,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3137,0.1545,0.6464,0.1043", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3317,0.2393,0.5644,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3546,0.2926,0.6014,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3457,0.3496,0.5504,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3037,0.4126,0.4006,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3057,0.4816,0.6503,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3227,0.5424,0.6533,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3516,0.6144,0.5534,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3546,0.6699,0.5524,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3087,0.7329,0.5644,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_358@0.3247,0.7689,0.6104,0.0953", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.1009,0.0563,0.4865,0.0698",Page 359
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0559,0.1155,0.4635,0.084",
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0899,0.1763,0.5784,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.043,0.2191,0.6923,0.0885", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0919,0.2686,0.5634,0.093", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.1119,0.3496,0.5504,0.0645", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.1009,0.4126,0.5924,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.1119,0.4749,0.5175,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0799,0.5251,0.5295,0.0878", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0989,0.6009,0.5644,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.1119,0.6692,0.3836,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0579,0.6879,0.6883,0.1028", includes text from above line
"urn:cite:ecod:einsiedeln121img.sbe_0121_359@0.0749,0.7764,0.6124,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3736,0.0458,0.5504,0.0885",Page 360
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3566,0.1163,0.4615,0.0795",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3297,0.183,0.5564,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.2927,0.2363,0.5495,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3357,0.2656,0.6603,0.102",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3586,0.3503,0.6184,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3616,0.4194,0.5564,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3217,0.4801,0.6424,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3676,0.5424,0.6014,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3417,0.6099,0.4545,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.2947,0.6639,0.6404,0.081",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3307,0.7359,0.6024,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_360@0.3626,0.7907,0.6254,0.0608", 
