ImageURN, TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.561,0.2416,0.331,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.351,0.3121,0.511,0.045",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.361,0.3668,0.51,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.334,0.4291,0.55,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.33,0.4899,0.553,0.081",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.265,0.5634,0.672,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.247,0.6309,0.612,0.048",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.239,0.6722,0.672,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.324,0.7299,0.532,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_324@0.317,0.7892,0.496,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.294,0.084,0.264,0.039",Page 325
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.056,0.036,0.254,0.3571",Large P
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.345,0.117,0.299,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.296,0.1748,0.408,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.188,0.2378,0.509,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.179,0.2978,0.491,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.162,0.3443,0.546,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.079,0.4299,0.651,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.071,0.4974,0.593,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.084,0.5581,0.582,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.203,0.6242,0.271,0.0413",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.058,0.6047,0.141,0.3383",Large I
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.172,0.6549,0.523,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.178,0.7322,0.509,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_325@0.157,0.7869,0.513,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.364,0.0683,0.542,0.0578",Page 326
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.351,0.1253,0.546,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.354,0.183,0.306,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.286,0.2506,0.627,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.272,0.2963,0.659,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.275,0.3676,0.62,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.546,0.4396,0.24,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.22,0.4141,0.327,0.1845",Large M
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.503,0.4891,0.38,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.5,0.5574,0.392,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.341,0.6152,0.572,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.338,0.6804,0.539,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.338,0.7322,0.558,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_326@0.336,0.7929,0.543,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.079,0.0833,0.638,0.0503",Page 327
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.079,0.138,0.617,0.0473",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.174,0.2003,0.255,0.045",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.075,0.1935,0.109,0.2791",Large I
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.175,0.2393,0.525,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.158,0.2971,0.53,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.158,0.3593,0.523,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.156,0.4231,0.468,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.082,0.4959,0.546,0.0525",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.071,0.5394,0.611,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.142,0.6039,0.548,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.136,0.6654,0.578,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.136,0.7307,0.55,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_327@0.131,0.7779,0.54,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.372,0.0638,0.514,0.0593",Page 328
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.364,0.123,0.467,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.302,0.1845,0.61,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.36,0.2438,0.547,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.362,0.3031,0.536,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.345,0.3571,0.466,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.281,0.4081,0.646,0.0795",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.351,0.4891,0.549,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.345,0.5514,0.549,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.347,0.6047,0.573,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.334,0.6497,0.619,0.0855",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.276,0.7329,0.611,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_328@0.338,0.7967,0.548,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1199,0.06,0.5614,0.069",Page 329
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1189,0.12,0.5554,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1219,0.186,0.4795,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.2178,0.2356,0.5435,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.0529,0.2881,0.6394,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.037,0.2183,0.1948,0.2093", large letter E
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.2248,0.3436,0.4705,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1169,0.4231,0.5514,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1149,0.4809,0.5504,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1379,0.5326,0.5554,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1309,0.6039,0.5564,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1389,0.6647,0.5904,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.0589,0.7269,0.7932,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_329@0.1379,0.7794,0.7103,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3676,0.0735,0.6044,0.054",Page 330
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3087,0.1193,0.6553,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3407,0.1718,0.6154,0.0765",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3457,0.2401,0.5714,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.2657,0.2918,0.4336,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.2657,0.3503,0.6563,0.0765",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3616,0.4164,0.5365,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3576,0.4869,0.5554,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3546,0.5499,0.5724,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3536,0.6092,0.5734,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.3646,0.6677,0.5005,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.2747,0.7412,0.6693,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.2478,0.6549,0.1798,0.15", large letter L
"urn:cite:ecod:einsiedeln121img.sbe_0121_330@0.2677,0.7922,0.6643,0.057",
