imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_056@0.2693,0.6084,0.6186,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_056@0.3253,0.6707,0.4605,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_056@0.2623,0.7344,0.4895,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_056@0.2673,0.7914,0.3824,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.0641,0.0503,0.2272,0.1815", "The letter 'O', page 57"
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.2883,0.0758,0.3954,0.0683", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.2903,0.1373,0.4284,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.1011,0.1943,0.5455,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.0951,0.2536,0.5876,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.04,0.3113,0.6246,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.029,0.3766,0.6827,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.1031,0.4396,0.6456,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.0861,0.5034,0.4535,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.046,0.5656,0.7277,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.0981,0.6377,0.5936,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.0971,0.6932,0.7277,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.048,0.7644,0.3504,0.0443",
"urn:cite:ecod:einsiedeln121img.sbe_0121_057@0.0501,0.802,0.5906,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3283,0.0375,0.5546,0.0953", "page 58"
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3323,0.1298,0.5656,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3373,0.1913,0.5786,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3333,0.2558,0.5475,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3383,0.3136,0.5846,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3353,0.3713,0.5746,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3413,0.4344,0.5746,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.2813,0.4951,0.6807,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3193,0.5469,0.6476,0.0803",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3103,0.6759,0.6617,0.0825",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.2963,0.7502,0.6727,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_058@0.3654,0.805,0.5355,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1041,0.0548,0.5906,0.0788", "page 59"
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1111,0.1785,0.7658,0.126", "Two lines cited together due to the slope of the neumes"
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.028,0.3046,0.6627,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1061,0.3578,0.5495,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1261,0.4186,0.5155,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1151,0.4794,0.5576,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1161,0.5424,0.5576,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1161,0.6002,0.5005,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1211,0.6609,0.3654,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.041,0.7052,0.1461,0.171", "The letter 'S'"
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.1872,0.7352,0.4605,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_059@0.2082,0.7877,0.4665,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3373,0.0668,0.5506,0.0668", "page 60"
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3303,0.1298,0.5556,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3393,0.1808,0.4254,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.2823,0.2371,0.5145,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.2743,0.2971,0.6476,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.2953,0.3526,0.6476,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3383,0.4126,0.5616,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3333,0.4779,0.6036,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.2603,0.5334,0.6276,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3273,0.5911,0.6286,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.3363,0.6564,0.6286,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.2482,0.7194,0.6737,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_060@0.2513,0.7794,0.6737,0.069",
