"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1071,0.1253,0.6006,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1151,0.1875,0.5285,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.0971,0.2521,0.3884,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.0571,0.2963,0.6517,0.0863",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1181,0.3608,0.5045,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.0601,0.4216,0.6326,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1101,0.4876,0.5285,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1171,0.5499,0.4585,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.0661,0.6092,0.7367,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1111,0.6767,0.5506,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.1221,0.7397,0.4144,0.0518",
"urn:cite:ecod:einsiedeln121img.sbe_0121_165@0.0571,0.7839,0.6166,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3614,0.0615,0.6056,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3594,0.135,0.6056,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.2803,0.1913,0.6056,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3564,0.2468,0.5315,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3413,0.3076,0.5666,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3524,0.3691,0.5696,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.2713,0.4224,0.6657,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3493,0.4899,0.5736,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3493,0.5544,0.5345,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3504,0.6152,0.5325,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.2763,0.6707,0.6507,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3473,0.7292,0.5215,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_166@0.3433,0.7862,0.5566,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1071,0.06,0.5546,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1011,0.1253,0.5766,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1091,0.18,0.6226,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.0621,0.2423,0.6416,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1111,0.3031,0.6146,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1121,0.3631,0.5696,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1031,0.4224,0.5325,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.049,0.4906,0.5886,0.066",
urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1071,0.5454,0.5886,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1141,0.6144,0.5526,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1161,0.6722,0.5485,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.1141,0.7359,0.3003,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_167@0.0631,0.7982,0.4464,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.2062,0.0638,0.2583,0.1455", "The letter M"
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.4665,0.045,0.4404,0.0915",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.4655,0.1298,0.4404,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3644,0.1883,0.5175,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3493,0.2483,0.5315,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.2713,0.3098,0.6767,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.2573,0.3646,0.6026,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3473,0.4149,0.6186,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3473,0.4614,0.6206,0.0893",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.2753,0.5191,0.6947,0.096",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3463,0.6107,0.5756,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3453,0.6542,0.6136,0.0848",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.2603,0.7382,0.6406,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_168@0.3433,0.7952,0.5395,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.1151,0.063,0.3103,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.047,0.12,0.6436,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.0731,0.1928,0.6436,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.0581,0.2498,0.6066,0.051",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.1201,0.2926,0.5415,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.1191,0.3473,0.7017,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.0961,0.3863,0.7147,0.0915",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.0531,0.4726,0.6426,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.1221,0.5461,0.5295,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.2232,0.6212,0.3083,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.025,0.5941,0.2012,0.2033", "The letter E"
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.2252,0.6647,0.4505,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.2232,0.7314,0.4114,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_169@0.1261,0.7817,0.5736,0.087",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3413,0.0465,0.6216,0.0863",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.2503,0.1283,0.6216,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3443,0.1875,0.5475,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3373,0.2408,0.4955,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.2723,0.2851,0.6216,0.0833",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3333,0.3586,0.5275,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3323,0.4209,0.5275,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3383,0.4809,0.6086,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.2523,0.5484,0.6677,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3323,0.6092,0.5676,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3173,0.6669,0.5676,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3223,0.7292,0.5676,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_170@0.3183,0.7847,0.5445,0.0615",
