"urn:cite:ecod:einsiedeln121img.sbe_0121_371@0.091,0.0863,0.638,0.054",Page 371 entire page is blank
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.319,0.0773,0.557,0.0585",Page 372
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.344,0.1433,0.515,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.336,0.2033,0.495,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.344,0.2603,0.588,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.324,0.3218,0.548,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.348,0.3841,0.578,0.06", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.343,0.4479,0.452,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.338,0.5094,0.589,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.316,0.5754,0.513,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.343,0.6384,0.594,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.321,0.6962,0.472,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.337,0.7562,0.597,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_372@0.318,0.8102,0.519,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.083,0.0653,0.634,0.0555",Page 373
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.078,0.129,0.534,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.076,0.1875,0.613,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.074,0.2438,0.505,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.088,0.3023,0.64,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.081,0.3586,0.469,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.084,0.4239,0.619,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.102,0.4891,0.59,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.053,0.5454,0.597,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.109,0.6137,0.552,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.093,0.6729,0.343,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.091,0.7239,0.589,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_373@0.105,0.7787,0.63,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.349,0.0668,0.549,0.0615",Page 374
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.383,0.135,0.525,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.342,0.1943,0.532,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.37,0.2506,0.464,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.346,0.3113,0.56,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.374,0.3646,0.369,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.335,0.4321,0.565,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.371,0.5019,0.477,0.0495",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.335,0.5626,0.574,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.365,0.6182,0.385,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.329,0.6804,0.544,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.366,0.7382,0.319,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_374@0.32,0.7959,0.522,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.094,0.0735,0.544,0.0555",Page 375
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.066,0.1365,0.547,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.092,0.1958,0.413,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.068,0.2536,0.56,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.096,0.3076,0.669,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.056,0.3563,0.62,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.099,0.4156,0.575,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.096,0.4914,0.575,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.104,0.5521,0.547,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.093,0.6009,0.568,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.089,0.6594,0.586,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.097,0.7194,0.594,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_375@0.074,0.7727,0.638,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.401,0.057,0.563,0.0645",Page 376
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.397,0.123,0.544,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.396,0.1913,0.522,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.394,0.2453,0.522,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.392,0.3008,0.432,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.32,0.3586,0.57,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.373,0.4186,0.488,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.38,0.4921,0.522,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.373,0.5536,0.557,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.375,0.6129,0.542,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.363,0.6707,0.567,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.362,0.7337,0.547,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_376@0.372,0.7877,0.514,0.0615",faded
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.225,0.0533,0.509,0.051",page 377
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.073,0.0803,0.155,0.1313",Large C
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.073,0.1013,0.609,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.087,0.1598,0.568,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.107,0.2206,0.533,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.114,0.2828,0.543,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.114,0.3451,0.543,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.119,0.3983,0.543,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.12,0.4629,0.532,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.124,0.5154,0.561,0.0795",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.127,0.5949,0.516,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.12,0.6452,0.553,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.129,0.7082,0.576,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_377@0.134,0.7569,0.55,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.302,0.0465,0.56,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.322,0.1065,0.542,0.057",Page 378
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.338,0.1665,0.528,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.338,0.2333,0.549,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.335,0.2783,0.543,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.328,0.3346,0.313,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.268,0.3893,0.584,0.0773",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.329,0.4539,0.534,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.33,0.5199,0.549,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.332,0.5889,0.554,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.329,0.6422,0.538,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.331,0.7157,0.553,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_378@0.321,0.7674,0.564,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.056,0.0578,0.61,0.0623",Page 379
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.117,0.126,0.53,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.122,0.1755,0.518,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.126,0.2386,0.518,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.117,0.2888,0.547,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.118,0.3496,0.556,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.11,0.4141,0.582,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.06,0.4771,0.61,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.121,0.5349,0.508,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.126,0.5926,0.538,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.123,0.6579,0.546,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.119,0.7179,0.565,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_379@0.12,0.7794,0.565,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.362,0.0435,0.52,0.0735",Page 380
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.361,0.108,0.548,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.351,0.1733,0.526,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.35,0.2296,0.574,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.355,0.2993,0.553,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.35,0.3578,0.546,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.35,0.4216,0.499,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.343,0.4771,0.226,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.263,0.5394,0.653,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.344,0.6137,0.516,0.0518",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.346,0.6527,0.544,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.346,0.7374,0.519,0.0495",
"urn:cite:ecod:einsiedeln121img.sbe_0121_380@0.342,0.7907,0.533,0.0495",

