ImageURN, TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3794,0.1845,0.5806,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3744,0.2453,0.5475,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3063,0.2971,0.6146,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3764,0.3548,0.5576,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3664,0.4134,0.5495,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3754,0.4764,0.2973,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3003,0.5431,0.6276,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3744,0.6017,0.5275,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3674,0.6609,0.4765,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.2933,0.7194,0.6527,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_130@0.3654,0.7719,0.6036,0.075",
