"ImageURN", TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.24,0.1095,0.234,0.2506", Giant letter S
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.436,0.2423,0.438,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.343,0.3008,0.545,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.336,0.3601,0.329,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.291,0.4186,0.599,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.347,0.4801,0.553,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.257,0.5814,0.634,0.1013",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.348,0.6692,0.546,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_234@0.337,0.7277,0.552,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.296,0.0773,0.393,0.0473", Page 235
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.34,0.1373,0.317,0.0525",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.056,0.2191,0.64,0.0855", 
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.029,0.0413,0.299,0.5169", Giant letter P
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.319,0.2933,0.36,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.179,0.3593,0.47,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.169,0.4164,0.455,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.154,0.4786,0.522,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.158,0.5431,0.526,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.16,0.6137,0.513,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.145,0.6714,0.526,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.144,0.7292,0.425,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_235@0.078,0.7974,0.312,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.265,0.054,0.598,0.0773", Page 236
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.341,0.1253,0.505,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.342,0.183,0.542,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.331,0.2431,0.538,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.34,0.3001,0.551,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.265,0.3631,0.627,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.318,0.4246,0.588,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.34,0.4794,0.528,0.0765",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.337,0.5439,0.401,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.342,0.6077,0.526,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.344,0.6677,0.521,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.325,0.7269,0.578,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_236@0.329,0.7884,0.543,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.04,0.0578,0.576,0.0795", Page 237
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.116,0.1245,0.539,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.119,0.1793,0.518,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.113,0.2431,0.504,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.119,0.3016,0.564,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.118,0.3548,0.446,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.124,0.4201,0.531,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.127,0.4914,0.499,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.127,0.5469,0.471,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.061,0.6017,0.593,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.138,0.6662,0.509,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.135,0.7247,0.495,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_237@0.142,0.7847,0.524,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.372,0.0495,0.487,0.0833", Page 238
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.496,0.135,0.333,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.52,0.1973,0.227,0.0465",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.191,0.2536,0.681,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.206,0.1515,0.291,0.2243", Giant letter E
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.495,0.3158,0.364,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.363,0.3653,0.491,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.348,0.4194,0.547,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.358,0.4846,0.506,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.348,0.5379,0.528,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.345,0.6002,0.408,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.277,0.6752,0.595,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.332,0.7344,0.483,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_238@0.289,0.7824,0.46,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.097,0.0638,0.608,0.0765", Page 239
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.117,0.1283,0.517,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.138,0.1928,0.517,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.061,0.2543,0.591,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.136,0.3188,0.514,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.132,0.3743,0.549,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.144,0.4344,0.513,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.137,0.4981,0.552,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.135,0.5574,0.382,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.073,0.6129,0.622,0.075", overlap with line above
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.137,0.6819,0.525,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.141,0.7419,0.542,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.133,0.7982,0.561,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_239@0.628,0.5979,0.203,0.2671", neumes for line above
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.324,0.0713,0.594,0.0743", Page 240
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.386,0.1365,0.535,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.376,0.2003,0.515,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.383,0.2618,0.564,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.291,0.3226,0.609,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.385,0.3916,0.536,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.244,0.4359,0.66,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.378,0.5094,0.583,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.886,0.4066,0.078,0.1463", neumes for line above
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.267,0.5641,0.63,0.0878",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.26,0.6549,0.589,0.0465",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.26,0.5521,0.219,0.2093", Giant letter P
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.374,0.7104,0.551,0.0435",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.283,0.7502,0.591,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_240@0.364,0.8027,0.591,0.066",
