imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_010@0.3293,0.7914,0.5405,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1091,0.0683,0.6476,0.0645",Page 11
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.0511,0.1425,0.6246,0.0548",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.0891,0.1935,0.5696,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1281,0.2513,0.5315,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1311,0.3076,0.3183,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1311,0.3076,0.3183,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1271,0.4284,0.5385,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1311,0.4929,0.5726,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1261,0.5664,0.5195,0.051",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1301,0.6272,0.5596,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.0561,0.6849,0.6256,0.0585",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1331,0.7464,0.5135,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_011@0.1281,0.7937,0.5516,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3634,0.069,0.5956,0.06",Page 12
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3594,0.1283,0.5045,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3574,0.1928,0.5115,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3524,0.2491,0.5255,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3504,0.3083,0.4735,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.2693,0.3571,0.6196,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3463,0.4239,0.5385,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3443,0.4846,0.4825,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.2713,0.5514,0.6036,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3353,0.5716,0.5425,0.1125",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3483,0.6564,0.5375,0.0923",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3473,0.7322,0.5986,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_012@0.3333,0.7794,0.6326,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.0731,0.0623,0.6547,0.078",Page 13
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1582,0.1095,0.6476,0.0908",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.0851,0.1935,0.5876,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1532,0.2528,0.5085,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1512,0.3098,0.4254,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.0611,0.3616,0.6046,0.1695",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1662,0.4359,0.5005,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1502,0.4996,0.5085,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1481,0.5596,0.5636,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1471,0.6137,0.7047,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.0621,0.6797,0.7047,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1502,0.7374,0.5676,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_013@0.1431,0.7974,0.6056,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.2683,0.0443,0.6116,0.0878",Page 14
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3313,0.1268,0.5966,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3283,0.1905,0.5566,0.0645",
