ImageURN,TextURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.283,0.3728,0.598,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.363,0.4254,0.594,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.355,0.4869,0.609,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.338,0.5491,0.609,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.284,0.6107,0.628,0.0758",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.352,0.6699,0.597,0.0765",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.348,0.7239,0.612,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_224@0.353,0.7944,0.51,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.128,0.072,0.605,0.0615",page 225
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.13,0.129,0.526,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.057,0.1905,0.671,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.124,0.2536,0.517,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.304,0.3181,0.441,0.0503",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.036,0.3173,0.505,0.3076",Large Q
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.384,0.3638,0.179,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.36,0.4269,0.29,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.332,0.4869,0.329,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.125,0.5514,0.537,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.128,0.6122,0.52,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.126,0.6804,0.535,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.063,0.7404,0.575,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_225@0.063,0.7929,0.512,0.0825",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.326,0.0615,0.568,0.0788",page 226
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.361,0.1275,0.528,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.359,0.192,0.553,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.359,0.2476,0.583,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.281,0.3196,0.616,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.28,0.3781,0.605,0.0495",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.353,0.4246,0.533,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.354,0.4824,0.497,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.359,0.5476,0.442,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.56,0.6264,0.331,0.0495",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.213,0.5986,0.329,0.1538",large M
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.521,0.6714,0.391,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.353,0.7412,0.559,0.054",
"urn:cite:ecod:einsiedeln121img.sbe_0121_226@0.351,0.7922,0.51,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.117,0.054,0.494,0.0788",page 227
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.059,0.132,0.616,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.047,0.1973,0.551,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.084,0.2453,0.59,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.118,0.3098,0.509,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.114,0.3646,0.526,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.11,0.4276,0.52,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.116,0.4869,0.39,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.047,0.5679,0.599,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.037,0.6129,0.666,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.122,0.6699,0.583,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.121,0.7359,0.515,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_227@0.051,0.7937,0.597,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.357,0.0533,0.507,0.0795",page 228
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.36,0.123,0.483,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.361,0.177,0.553,0.0788",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.286,0.2438,0.655,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.354,0.3046,0.562,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.353,0.3601,0.543,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.348,0.4044,0.599,0.081",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.275,0.4891,0.591,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.353,0.5514,0.531,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.351,0.6144,0.495,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.363,0.6797,0.347,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.255,0.6137,0.101,0.3473",large I
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.357,0.7292,0.51,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_228@0.36,0.7922,0.486,0.0645",
"",page 229
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",

