urn:cite:ecod:codsang339,"Images of St. Gallen, Stiftsbibliothek, Cod. Sang. 339, from the e-codices project","/project/homer/pyramidal/CodSang339"
urn:cite:ecod:einsiedeln121,"Images of Einsiedeln, Stiftsbibliothek, Codex 121 (1151), from the e-codices project","/project/homer/pyramidal/Einsiedeln121"
